source,target,weight
-fladookw,secccfldsuuu21,0.6632
-fladookw,sendiiisen©📍,0.6808
-fladookw,si kucing,0.7302
-fladookw,sopo》,0.7558
-fladookw,stecu💤,0.6552
-fladookw,syaf__👾👾,0.7448
-fladookw,talasku99,0.7064
-fladookw,tam,0.6753
-fladookw,teteh_jawa,0.7338
-fladookw,the last good man,0.7132
-fladookw,tofik.putra17,0.6879
-fladookw,upin🐼,0.6724
-fladookw,uuppio,0.6563
-fladookw,varkon🚀🚀,0.6545
-fladookw,viann,0.6861
-fladookw,vittss..,0.7168
-fladookw,wzrd,0.6962
-fladookw,yyy,0.7198
-fladookw,zaall,0.6668
-fladookw,zaka.ya,0.653
-fladookw,zazamm,0.6867
-fladookw,zppcx,0.6631
-fladookw,zrill💥,0.7736
-fladookw,ɴᴀᴛ,0.6935
-fladookw,˚ ༘ 🦕𖦹⋆｡˚,0.655
-fladookw,★,0.654
-fladookw,☝️👌👌cc,0.7158
-fladookw,⛓️,0.6629
-fladookw,️dika_sajah,0.676
-fladookw,￴￴,0.6652
-fladookw,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6749
-fladookw,𝙡𝙚𝙣𝙜,0.7001
-fladookw,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.6646
-fladookw,👻hsb👻,0.6782
-fladookw,👾,0.6766
-fladookw,💋,0.665
-fladookw,🕊,0.7352
-jaa,27,0.7309
-jaa,_fahmi1111,0.661
-jaa,_𝕗 𝕕 𝟙 𝕃-𝟚𝟝,0.6706
-jaa,a,0.6599
-jaa,agnggfck🇦🇱🇦🇱,0.6846
-jaa,akaa,0.669
-jaa,aku rangerti,0.6963
-jaa,arkanan,0.6522
-jaa,arul empat huruf,0.707
-jaa,ayas hafddz,0.6811
-jaa,bagasmorgan,0.7108
-jaa,balzz,0.6686
-jaa,bang duttz,0.6763
-jaa,bimbim,0.6705
-jaa,b★vanss,0.6586
-jaa,cahyoo☄️,0.6974
-jaa,cionnnn➰,0.6512
-jaa,fann,0.6769
-jaa,genzzz,0.6945
-jaa,im.p4yeng!!,0.6756
-jaa,k  for  kami'el,0.669
-jaa,kib3nk_ta,0.6731
-jaa,kojek,0.6904
-jaa,laris manis store,0.668
-jaa,mas eng69,0.6552
-jaa,mhrullam,0.6777
-jaa,muhammadchilung,0.6898
-jaa,nadhiff👾,0.6539
-jaa,narti,0.6544
-jaa,nnaann🔫,0.6743
-jaa,náátzy.,0.6684
-jaa,pisangambon,0.6914
-jaa,rempeyek_500🌊,0.6744
-jaa,rndra,0.6715
-jaa,rpk1,0.6778
-jaa,ryy_,0.6637
-jaa,rℹ️k🅾️🅾️🅾️,0.6643
-jaa,s u m m e r .,0.6756
-jaa,satria 🙌,0.6835
-jaa,sazz,0.6677
-jaa,tam,0.6627
-jaa,tofik.putra17,0.6782
-jaa,user7098643456,0.6614
-jaa,ws🪩,0.7186
-jaa,z4kk🇦🇱🇦🇱,0.7392
-jaa,zrill🇦🇱🇦🇱,0.682
-jaa,ɴᴀᴛ,0.6738
-jaa,˚ ༘ 🦕𖦹⋆｡˚,0.6508
-jaa,فەیزال,0.701
-jaa,เςคภ,0.6589
-jaa,ᴘɪᴋᴀғʀɪᴇᴅᴄʜɪᴄᴋᴇɴ,0.6504
-jaa,✧saged🌊,0.7014
-jaa,꧁epep꧂,0.7129
-jaa,￴,0.6896
-jaa,𝕶𝖞𝖓𝖟𝖟,0.6661
-jaa,𝙖𝙩𝙨𝙨,0.6664
-justdilllzz,@cowok.gendut.com,0.7107
-justdilllzz,a r j a☘️,0.716
-justdilllzz,ambaedits,0.6705
-justdilllzz,aneppp✨,0.6923
-justdilllzz,axsa,0.82
-justdilllzz,cen,0.6861
-justdilllzz,cyy,0.6654
-justdilllzz,danzz,0.6652
-justdilllzz,dea,0.6538
-justdilllzz,do,0.676
-justdilllzz,glowupbareng.id,0.665
-justdilllzz,granddream,0.7086
-justdilllzz,jarot bae,0.6579
-justdilllzz,kall,0.6641
-justdilllzz,kizy🇦🇱,0.691
-justdilllzz,mamaz ap,0.6788
-justdilllzz,nayor,0.6536
-justdilllzz,nha_nha88,0.6871
-justdilllzz,patrick bateman,0.67
-justdilllzz,putra barepjr,0.7293
-justdilllzz,r e t z,0.6652
-justdilllzz,ririss,0.6999
-justdilllzz,saitama.botak6,0.7088
-justdilllzz,sandhi686,0.692
-justdilllzz,spilloutfittrendy,0.6644
-justdilllzz,tem - tem★★★,0.679
-justdilllzz,tole bf official316,0.7808
-justdilllzz,wong kene bae,0.6839
-justdilllzz,"wong""plosok",0.6913
-justdilllzz,| ig : @aseprmadanni,0.6712
-justdilllzz,ℒ𝓊𝓬𝓴𝔂,0.6591
-justdilllzz,🆘,0.7113
-justdilllzz,💥,0.7162
-kinderjoy🪐,..........🇦🇱🇦🇱,0.8048
-kinderjoy🪐,0%,0.6832
-kinderjoy🪐,030924,0.6751
-kinderjoy🪐,10+11=21,0.7915
-kinderjoy🪐,198,0.7598
-kinderjoy🪐,27,0.7003
-kinderjoy🪐,445,0.6738
-kinderjoy🪐,??,0.7035
-kinderjoy🪐,@4rdhy,0.6515
-kinderjoy🪐,@l,0.7281
-kinderjoy🪐,_.akbbrrr,0.7535
-kinderjoy🪐,_𝕗 𝕕 𝟙 𝕃-𝟚𝟝,0.77
-kinderjoy🪐,abas bae,0.7423
-kinderjoy🪐,abay,0.6557
-kinderjoy🪐,about you,0.7015
-kinderjoy🪐,agnggfck🇦🇱🇦🇱,0.66
-kinderjoy🪐,ajmilllllll267,0.6707
-kinderjoy🪐,alakaee,0.7038
-kinderjoy🪐,alfri_❄❄❄,0.6833
-kinderjoy🪐,amriajahh,0.6929
-kinderjoy🪐,anna,0.7172
-kinderjoy🪐,antika24♊,0.6602
-kinderjoy🪐,anzzbut🐊,0.748
-kinderjoy🪐,aris fd,0.6559
-kinderjoy🪐,arkanan,0.7829
-kinderjoy🪐,arul empat huruf,0.6679
-kinderjoy🪐,ayas hafddz,0.7024
-kinderjoy🪐,ayurahayu,0.6547
-kinderjoy🪐,aziz,0.7192
-kinderjoy🪐,b saja 👀,0.8448
-kinderjoy🪐,bagasmorgan,0.6951
-kinderjoy🪐,balzz,0.6943
-kinderjoy🪐,betmenn🦸,0.8099
-kinderjoy🪐,bilyy⁰²,0.6835
-kinderjoy🪐,bimbim,0.6724
-kinderjoy🪐,bluestar,0.6929
-kinderjoy🪐,bogel osle,0.6538
-kinderjoy🪐,b★vanss,0.6596
-kinderjoy🪐,cahyoo☄️,0.7193
-kinderjoy🪐,cantika deni,0.7723
-kinderjoy🪐,celukbae abid 😃😁@?,0.7817
-kinderjoy🪐,cingire dava,0.6983
-kinderjoy🪐,cionnnn➰,0.8217
-kinderjoy🪐,d4nnnnn23_4,0.7042
-kinderjoy🪐,danii,0.7256
-kinderjoy🪐,danu.,0.7888
-kinderjoy🪐,dhanadut_bae16💤,0.7174
-kinderjoy🪐,dhellaxriigod,0.7315
-kinderjoy🪐,dilahhh,0.7809
-kinderjoy🪐,donz2nd,0.7324
-kinderjoy🪐,dubidubidam5,0.7276
-kinderjoy🪐,dwi reny makmoy makm,0.8057
-kinderjoy🪐,dwk,0.7371
-kinderjoy🪐,dân stfu⸸,0.663
-kinderjoy🪐,dɹısɐɐɐ,0.907
-kinderjoy🪐,edhy soekamto,0.7514
-kinderjoy🪐,ens,0.8197
-kinderjoy🪐,er,0.67
-kinderjoy🪐,espede racing,0.719
-kinderjoy🪐,faaa12,0.7456
-kinderjoy🪐,faiqqqqqqq,0.6838
-kinderjoy🪐,fann,0.662
-kinderjoy🪐,farrel,0.756
-kinderjoy🪐,ffi🕷️,0.8522
-kinderjoy🪐,fikaa,0.6559
-kinderjoy🪐,genjur,0.7921
-kinderjoy🪐,genzzz,0.6731
-kinderjoy🪐,hamzzstecu,0.6735
-kinderjoy🪐,hermanto,0.6546
-kinderjoy🪐,hpiss,0.6882
-kinderjoy🪐,hαpiz_boyss⚡,0.6538
-kinderjoy🪐,ibunya ragaf,0.6874
-kinderjoy🪐,ig : d4haas.👾,0.7223
-kinderjoy🪐,ikhsan hair,0.6756
-kinderjoy🪐,im.p4yeng!!,0.7375
-kinderjoy🪐,inieidan,0.6748
-kinderjoy🪐,jagoan orangtua,0.7236
-kinderjoy🪐,javrr⚡,0.7659
-kinderjoy🪐,jdr,0.6644
-kinderjoy🪐,jepri night🦸,0.8371
-kinderjoy🪐,juvvv,0.6589
-kinderjoy🪐,kian santang,0.7173
-kinderjoy🪐,kib3nk_ta,0.6527
-kinderjoy🪐,"kicau mania""😷✌",0.6795
-kinderjoy🪐,kin_💫,0.6549
-kinderjoy🪐,kkpann!,0.7347
-kinderjoy🪐,kojek,0.7408
-kinderjoy🪐,kruxill🎃,0.6918
-kinderjoy🪐,l4nkk,0.6929
-kinderjoy🪐,lah iya,0.671
-kinderjoy🪐,lah?kenapa?,0.7463
-kinderjoy🪐,lele_byakar@gmail.comm,0.6899
-kinderjoy🪐,leo,0.6517
-kinderjoy🪐,lihgal18,0.6892
-kinderjoy🪐,masayu,0.7895
-kinderjoy🪐,mawar hitam 🌹🗡️,0.6929
-kinderjoy🪐,mhrullam,0.709
-kinderjoy🪐,mmmmm,0.6924
-kinderjoy🪐,mommy bibiel,0.6977
-kinderjoy🪐,muhammadchilung,0.7341
-kinderjoy🪐,mvinta,0.7436
-kinderjoy🪐,naa_,0.6847
-kinderjoy🪐,nadhiff👾,0.7121
-kinderjoy🪐,nar setecu🌀💤🌊,0.6594
-kinderjoy🪐,narti,0.6502
-kinderjoy🪐,narzz🌊🌊,0.6677
-kinderjoy🪐,neyymar kee jakarta,0.6582
-kinderjoy🪐,nino,0.6747
-kinderjoy🪐,nnaann🔫,0.7477
-kinderjoy🪐,nobody,0.7227
-kinderjoy🪐,ol²²oy,0.6516
-kinderjoy🪐,orensport,0.6512
-kinderjoy🪐,p4tooookkkk,0.7062
-kinderjoy🪐,padil,0.766
-kinderjoy🪐,pangeran k,0.6884
-kinderjoy🪐,pip2nd🧿,0.7391
-kinderjoy🪐,pisangambon,0.78
-kinderjoy🪐,piscesmod,0.6546
-kinderjoy🪐,praditailhm_,0.6706
-kinderjoy🪐,put,0.8737
-kinderjoy🪐,qila012,0.6617
-kinderjoy🪐,rahmat kartolo,0.6999
-kinderjoy🪐,regialparij,0.6775
-kinderjoy🪐,rempeyek_500🌊,0.7368
-kinderjoy🪐,rfky,0.7176
-kinderjoy🪐,rijakipp,0.7329
-kinderjoy🪐,rivann.ahah,0.7003
-kinderjoy🪐,rpk1,0.7742
-kinderjoy🪐,rℹ️k🅾️🅾️🅾️,0.7167
-kinderjoy🪐,s u m m e r .,0.677
-kinderjoy🪐,safi,0.6581
-kinderjoy🪐,satria 🙌,0.7775
-kinderjoy🪐,satyaa ✦,0.7359
-kinderjoy🪐,scc winoww,0.652
-kinderjoy🪐,secccfldsuuu21,0.6526
-kinderjoy🪐,sendiiisen©📍,0.7009
-kinderjoy🪐,set? iy syng,0.7022
-kinderjoy🪐,si kucing,0.7709
-kinderjoy🪐,single era,0.671
-kinderjoy🪐,sleep the saunt,0.7466
-kinderjoy🪐,stecu💤,0.7705
-kinderjoy🪐,syaf__👾👾,0.6889
-kinderjoy🪐,talasku99,0.6573
-kinderjoy🪐,tam,0.6883
-kinderjoy🪐,tangrajinngaji,0.7428
-kinderjoy🪐,teteh_jawa,0.6966
-kinderjoy🪐,tofik.putra17,0.754
-kinderjoy🪐,user13463#457344,0.7004
-kinderjoy🪐,user7098643456,0.7356
-kinderjoy🪐,van pablo,0.7242
-kinderjoy🪐,vanooo,0.6575
-kinderjoy🪐,viann,0.7081
-kinderjoy🪐,vittss..,0.7043
-kinderjoy🪐,vnn$fomo,0.6868
-kinderjoy🪐,wiindoc,0.6537
-kinderjoy🪐,wong elek,0.6899
-kinderjoy🪐,wongwonganmumet,0.8163
-kinderjoy🪐,ws🪩,0.7365
-kinderjoy🪐,wzrd,0.8072
-kinderjoy🪐,yanuar,0.6995
-kinderjoy🪐,yesakiw,0.7159
-kinderjoy🪐,yyy,0.6823
-kinderjoy🪐,y💥💯                😛,0.735
-kinderjoy🪐,z4kk🇦🇱🇦🇱,0.7962
-kinderjoy🪐,zaall,0.7663
-kinderjoy🪐,zain,0.7629
-kinderjoy🪐,zaka.ya,0.7207
-kinderjoy🪐,zeniperr,0.7708
-kinderjoy🪐,zppcx,0.6632
-kinderjoy🪐,zrill🇦🇱🇦🇱,0.7647
-kinderjoy🪐,ɴᴀᴛ,0.7004
-kinderjoy🪐,˚ ༘ 🦕𖦹⋆｡˚,0.7072
-kinderjoy🪐,فەیزال,0.7149
-kinderjoy🪐,เςคภ,0.7179
-kinderjoy🪐,™.yunz ★ 447.¥,0.711
-kinderjoy🪐,⋇⋆✦chelsea ♛┈⛧♡,0.6771
-kinderjoy🪐,★,0.7133
-kinderjoy🪐,☝️👌👌cc,0.6536
-kinderjoy🪐,✧saged🌊,0.6705
-kinderjoy🪐,ザキ・アルディアンシア,0.6624
-kinderjoy🪐,꧁epep꧂,0.6887
-kinderjoy🪐,윙고🇲🇨🇰🇷,0.7384
-kinderjoy🪐,️dika_sajah,0.8364
-kinderjoy🪐,￴,0.7929
-kinderjoy🪐,￴￴,0.6914
-kinderjoy🪐,𝐫𝐢𝐝𝐨𝐨🕊️,0.7117
-kinderjoy🪐,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.665
-kinderjoy🪐,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.6523
-kinderjoy🪐,𝙖𝙩𝙨𝙨,0.6838
-kinderjoy🪐,𝙡𝙚𝙣𝙜,0.7422
-kinderjoy🪐,𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,0.7052
-kinderjoy🪐,💋,0.8317
-kinderjoy🪐,🔴⚪,0.6856
-kinderjoy🪐,🕊,0.7754
-kinderjoy🪐,😡,0.7686
-🫩-,.....🪸🐚☆putzzz☆🐚🪸.....,0.7359
-🫩-,1234lvinnn,0.7004
-🫩-,27,0.6509
-🫩-,42,0.6632
-🫩-,@l,0.6753
-🫩-,abay,0.6516
-🫩-,afta,0.6625
-🫩-,agsdwh,0.6591
-🫩-,agungsaja v2,0.6782
-🫩-,ajmilllllll267,0.6727
-🫩-,aldo.,0.8257
-🫩-,alfri_❄❄❄,0.6575
-🫩-,alip ajee🌊,0.6932
-🫩-,amriajahh,0.6975
-🫩-,andi★_★№,0.8468
-🫩-,anggitaaaaaa❤️‍🔥,0.6658
-🫩-,anisatul,0.6964
-🫩-,aqila misha,0.6639
-🫩-,atbqu25,0.6786
-🫩-,ayurahayu,0.7701
-🫩-,aziz,0.6653
-🫩-,b4ng_zam,0.7253
-🫩-,bluestar,0.6975
-🫩-,b★vanss,0.6753
-🫩-,b🕸️,0.6878
-🫩-,caaa,0.6524
-🫩-,danzzz,0.7351
-🫩-,dly,0.813
-🫩-,dân stfu⸸,0.7182
-🫩-,fafang🕷️,0.7482
-🫩-,faiz,0.671
-🫩-,hermanto,0.6688
-🫩-,hilman,0.8129
-🫩-,hpiss,0.6602
-🫩-,ibunya ragaf,0.7177
-🫩-,idk,0.6528
-🫩-,ifaashion.id,0.7
-🫩-,ig :_17rrif★,0.6537
-🫩-,ikhsan hair,0.6583
-🫩-,javrr⚡,0.6921
-🫩-,jun santuy,0.8158
-🫩-,juvvv,0.7043
-🫩-,"kaa,a",0.6536
-🫩-,kaji,0.6682
-🫩-,keee keee,0.6977
-🫩-,kelzy24,0.747
-🫩-,kruxill🎃,0.6664
-🫩-,kuwi4526,0.6646
-🫩-,l3o m,0.7447
-🫩-,l4ngz_strong,0.6758
-🫩-,lah iya,0.6962
-🫩-,lele_byakar@gmail.comm,0.6949
-🫩-,mawar hitam 🌹🗡️,0.6975
-🫩-,mbahnya nafisha dan sava,0.7719
-🫩-,mbuhsapa🤥,0.6537
-🫩-,mengomentari postingan anda,0.8387
-🫩-,mynnn,0.8172
-🫩-,naufabyktsr,0.688
-🫩-,nick!!!,0.7208
-🫩-,nobody,0.7045
-🫩-,nur fadil,0.7355
-🫩-,nuuuuu,0.7144
-🫩-,ol²²oy,0.6671
-🫩-,pak haji sara,0.7947
-🫩-,patirrrv2🖤,0.6771
-🫩-,pecey yeye,0.6758
-🫩-,praditailhm_,0.6642
-🫩-,princess 💅,0.675
-🫩-,qila012,0.6965
-🫩-,r4ndsyh,0.667
-🫩-,raf,0.671
-🫩-,rahmanpru,0.6811
-🫩-,rzl,0.6618
-🫩-,rℹ️k🅾️🅾️🅾️,0.7253
-🫩-,samshl_22,0.6671
-🫩-,satria 🙌,0.6713
-🫩-,scc winoww,0.6943
-🫩-,scc.,0.7059
-🫩-,secccfldsuuu21,0.6794
-🫩-,septiana,0.6527
-🫩-,si kucing,0.6583
-🫩-,sopo》,0.8166
-🫩-,teteh_jawa,0.6589
-🫩-,tinnyee,0.6822
-🫩-,upin🐼,0.6659
-🫩-,username12375,0.6594
-🫩-,uuppio,0.6765
-🫩-,varkon🚀🚀,0.6578
-🫩-,viann,0.657
-🫩-,wh0,0.6683
-🫩-,wzrd,0.6541
-🫩-,yogaaa21,0.6971
-🫩-,yyy,0.6678
-🫩-,zain,0.6608
-🫩-,zaka.ya,0.6588
-🫩-,zannn,0.6589
-🫩-,zazamm,0.7232
-🫩-,zrill💥,0.854
-🫩-,~~boyszzarddd~~ardboysss🇦🇱🪩,0.688
-🫩-,▪️,0.7017
-🫩-,☝️👌👌cc,0.6849
-🫩-,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6846
-🫩-,𝘿𝙚𝙣,0.7496
-🫩-,𝙡𝙚𝙣𝙜,0.661
-🫩-,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.6625
-🫩-,🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,0.6796
-🫩-,🐦,0.6902
-🫩-,👻hsb👻,0.7847
-🫩-,👾,0.7144
-🫩-,🕊,0.718
-🫩-,🧋,0.6835
.,14,0.6903
.,25,0.6589
.,?.,0.6602
.,abas bae,0.6665
.,agnggfck🇦🇱🇦🇱,0.6874
.,alakaee,0.7098
.,alip ajee🌊,0.6701
.,al🌠,0.7603
.,anzzbut🐊,0.6685
.,aton bae🚀🚀,0.7083
.,ayas hafddz,0.6705
.,b,0.6749
.,bogel osle,0.6651
.,cingire dava,0.6754
.,d4nnnnn23_4,0.6827
.,donz2nd,0.6619
.,dvindylndra,0.6552
.,faiqqqqqqq,0.6514
.,fens nasa 🇺🇸🚀,0.6761
.,fikaa,0.6709
.,fi🅰️n6️⃣,0.7583
.,g,0.7117
.,genzzz,0.7087
.,gtww,0.6829
.,hii i'm bayy.,0.7024
.,inieidan,0.7471
.,"kicau mania""😷✌",0.704
.,mmmmm,0.6743
.,narzz🌊🌊,0.6684
.,oz_,0.686
.,r,0.7839
.,raf,0.6518
.,rafyy😹,0.7197
.,rimzsukaessedoublechange🤤,0.6588
.,safi,0.6501
.,tam,0.6807
.,vittss..,0.6713
.,wiindoc,0.6818
.,wiwut,0.6862
.,wo,0.6547
.,ws🪩,0.7007
.,zarr★,0.7053
.,⋇⋆✦chelsea ♛┈⛧♡,0.7197
.,ザキ・アルディアンシア,0.6587
.,윙고🇲🇨🇰🇷,0.7611
.,￴￴,0.6698
.,𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,0.657
.,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.6915
.,𝙡𝙚𝙣𝙜,0.6782
.,𝙧𝙖𝙙𝙚𝙣𝙣𝙠𝙪𝙘𝙞𝙩𝙩🌊,0.6728
.,🐣,0.7856
.,🕊,0.6527
.,🥷,0.6969
...,030924,0.6958
...,10+11=21,0.6753
...,1234lvinnn,0.7796
...,198,0.6679
...,25,0.6524
...,27,0.7108
...,42,0.6965
...,445,0.6804
...,4hs3n,0.7101
...,@indah e noe🌻,0.6918
...,@l,0.693
...,_mhmmdrifq15,0.7181
...,_𝕗 𝕕 𝟙 𝕃-𝟚𝟝,0.6538
...,abay,0.7431
...,afta,0.6695
...,agungsaja v2,0.687
...,alexxxx,0.6616
...,alfisaktiawan,0.6974
...,alfri_❄❄❄,0.7813
...,alip ajee🌊,0.7116
...,amriajahh,0.7341
...,anggitaaaaaa❤️‍🔥,0.6729
...,anisatul,0.6805
...,aqila misha,0.7371
...,ar,0.6735
...,arkhnraalfano,0.7301
...,athar aurellio,0.7805
...,ayurahayu,0.6526
...,aziz,0.6562
...,b,0.6815
...,balzz,0.7765
...,bluestar,0.7341
...,bowo prast,0.6817
...,b★vanss,0.79
...,b🕸️,0.7066
...,caaa,0.7109
...,cahyoo☄️,0.6518
...,chell28,0.7264
...,chelll,0.7208
...,cingire dava,0.6796
...,danu.,0.6517
...,dennbaee,0.6889
...,dilzz v2,0.6738
...,dimzz.stecu(setelan.cuwek💢🥶),0.7317
...,donz2nd,0.7432
...,dwk,0.6779
...,dân stfu⸸,0.7058
...,dín dlgk?,0.663
...,el smile,0.6651
...,espede racing,0.6793
...,fakri,0.6867
...,farrel,0.675
...,fcknzzshit_,0.6787
...,finzz★,0.6524
...,frzardtyaalvro,0.7488
...,f⚡,0.6566
...,g,0.6774
...,garangan mulet,0.6621
...,genzzz,0.707
...,hpiss,0.6678
...,hαpiz_boyss⚡,0.7475
...,i,0.6562
...,ibunya ragaf,0.7083
...,ig:4ufa_l,0.7023
...,ikhsan hair,0.6625
...,im.p4yeng!!,0.6716
...,inieidan,0.6544
...,jagoan orangtua,0.6929
...,javrr⚡,0.7216
...,jdr,0.712
...,jesiccaaa,0.7167
...,"kaa,a",0.7079
...,kaji,0.6934
...,kiking,0.6586
...,kin_💫,0.6593
...,kruxill🎃,0.7184
...,kuwi4526,0.6584
...,lah iya,0.7808
...,lah?kenapa?,0.7177
...,lele_byakar@gmail.comm,0.7434
...,lihgal18,0.7045
...,martati,0.653
...,mawar hitam 🌹🗡️,0.7341
...,mengomentari postingan anda,0.673
...,mhrullam,0.6933
...,mka. kka,0.7431
...,muhammadchilung,0.7029
...,mykids,0.7227
...,nadhiff👾,0.7138
...,ndre4you,0.6595
...,nobody,0.7713
...,nuuuu,0.6642
...,nuuuuu,0.6791
...,ol²²oy,0.73
...,p4tooookkkk,0.6889
...,pak haji,0.7495
...,piscesmod,0.6519
...,praditailhm_,0.6816
...,princess 💅,0.677
...,qila012,0.6582
...,rizzstecu✌️,0.6848
...,rzl,0.6549
...,rℹ️k🅾️🅾️🅾️,0.7693
...,safi,0.6593
...,satria 🙌,0.7823
...,scc winoww,0.7529
...,scc.,0.7797
...,secccfldsuuu21,0.7548
...,sendiiisen©📍,0.7298
...,stecu💤,0.7115
...,tam,0.6834
...,taxi barang purwokerto,0.6898
...,theeryoou,0.677
...,tinnyee,0.6952
...,tofik.putra17,0.7184
...,user13463#457344,0.6638
...,va 17hd,0.6704
...,van pablo,0.715
...,vanooo,0.7173
...,viann,0.6899
...,ws🪩,0.6556
...,yaraaayaaaa,0.71
...,yogaaa21,0.7121
...,zaall,0.6624
...,zaka.ya,0.7164
...,zannn,0.6828
...,zazamm,0.725
...,zrill🇦🇱🇦🇱,0.6819
...,àlwàysdip,0.7186
...,ɴᴀᴛ,0.6768
...,˚ ༘ 🦕𖦹⋆｡˚,0.7051
...,فەیزال,0.6515
...,☝️👌👌cc,0.7301
...,♥,0.7044
...,マᥱž𝚊,0.7504
...,윙고🇲🇨🇰🇷,0.66
...,￴ ￴ ￴  ￴ ￴ ￴ ￴ ￴,0.6568
...,￴￴,0.6913
...,𝐫𝐢𝐝𝐨𝐨🕊️,0.7218
...,𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,0.7053
...,𝓝𝓪𝔂𝓵𝓪_𝓓.𝓐,0.6748
...,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.7389
...,𝘉𝘐 𝔟𝔢𝔫𝔠𝔦 𝔠𝔦𝔫𝔱𝔞~,0.663
...,𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,0.6728
...,𝘿𝙚𝙣,0.7027
...,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.6742
...,𝙡𝙚𝙣𝙜,0.69
...,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.6695
...,🐣,0.6645
...,🐦,0.6967
...,👾,0.6791
...,💋,0.6644
...,💩.,0.6638
...,🕊,0.7114
..........🇦🇱🇦🇱,0%,0.6917
..........🇦🇱🇦🇱,021pardanaa,0.7097
..........🇦🇱🇦🇱,10+11=21,0.7541
..........🇦🇱🇦🇱,14,0.6634
..........🇦🇱🇦🇱,198,0.7661
..........🇦🇱🇦🇱,25,0.6919
..........🇦🇱🇦🇱,27,0.6897
..........🇦🇱🇦🇱,42,0.6844
..........🇦🇱🇦🇱,4hs3n,0.6805
..........🇦🇱🇦🇱,??,0.7046
..........🇦🇱🇦🇱,@4rdhy,0.6711
..........🇦🇱🇦🇱,@l,0.7275
..........🇦🇱🇦🇱,@tirtawijaya'87,0.6733
..........🇦🇱🇦🇱,_.akbbrrr,0.8245
..........🇦🇱🇦🇱,_𝕗 𝕕 𝟙 𝕃-𝟚𝟝,0.7817
..........🇦🇱🇦🇱,abas bae,0.7603
..........🇦🇱🇦🇱,about you,0.6567
..........🇦🇱🇦🇱,agnggfck🇦🇱🇦🇱,0.6755
..........🇦🇱🇦🇱,ajmilllllll267,0.667
..........🇦🇱🇦🇱,alakaee,0.7427
..........🇦🇱🇦🇱,alip ajee🌊,0.6589
..........🇦🇱🇦🇱,anna,0.7346
..........🇦🇱🇦🇱,antika24♊,0.7369
..........🇦🇱🇦🇱,anzzbut🐊,0.7166
..........🇦🇱🇦🇱,aris fd,0.7455
..........🇦🇱🇦🇱,arkanan,0.7351
..........🇦🇱🇦🇱,arul empat huruf,0.6913
..........🇦🇱🇦🇱,atbqu25,0.6678
..........🇦🇱🇦🇱,aton bae🚀🚀,0.707
..........🇦🇱🇦🇱,ayas hafddz,0.7
..........🇦🇱🇦🇱,ayurahayu,0.6818
..........🇦🇱🇦🇱,aziz,0.7432
..........🇦🇱🇦🇱,b saja 👀,0.8297
..........🇦🇱🇦🇱,b4ng_zam,0.6502
..........🇦🇱🇦🇱,bagasmorgan,0.6696
..........🇦🇱🇦🇱,balzz,0.6692
..........🇦🇱🇦🇱,betmenn🦸,0.8495
..........🇦🇱🇦🇱,bian aja,0.6826
..........🇦🇱🇦🇱,bilyy⁰²,0.7466
..........🇦🇱🇦🇱,bimbim,0.7118
..........🇦🇱🇦🇱,bogel osle,0.6622
..........🇦🇱🇦🇱,b★vanss,0.6616
..........🇦🇱🇦🇱,cantika deni,0.7814
..........🇦🇱🇦🇱,celukbae abid 😃😁@?,0.7728
..........🇦🇱🇦🇱,chell28,0.7038
..........🇦🇱🇦🇱,chelll,0.674
..........🇦🇱🇦🇱,cingire dava,0.7409
..........🇦🇱🇦🇱,cionnnn➰,0.7631
..........🇦🇱🇦🇱,d4nnnnn23_4,0.7413
..........🇦🇱🇦🇱,danii,0.7107
..........🇦🇱🇦🇱,danu.,0.7268
..........🇦🇱🇦🇱,dhanadut_bae16💤,0.6754
..........🇦🇱🇦🇱,dhellaxriigod,0.7221
..........🇦🇱🇦🇱,dilahhh,0.762
..........🇦🇱🇦🇱,donz2nd,0.7451
..........🇦🇱🇦🇱,dubidubidam5,0.8097
..........🇦🇱🇦🇱,dvindylndra,0.6546
..........🇦🇱🇦🇱,dwi reny makmoy makm,0.7172
..........🇦🇱🇦🇱,dwk,0.7289
..........🇦🇱🇦🇱,dɹısɐɐɐ,0.7884
