username,tier,final_score,gnn_proba,sna_score,pagerank,betweenness_cent,eigenvector_cent,closeness_cent,degree,degree_cent,Jumlah_Komentar,Total_Like,community,label_final,n_criteria
trisis,Tier 3 - Regular User,0.06023458963758288,0.032878548,0.10126865037099864,0.0005583648029127543,0.00022124076785020138,0.015355122832555551,0.3561812529890005,49,0.04979674796747968,1,2,0,0,1
ryy_,Tier 3 - Regular User,0.060059124714503434,0.0008823537,0.14882428119027613,0.0008303965342983455,0.00168515164297116,0.015800684258832322,0.3705241222368797,64,0.06504065040650407,1,0,21,0,1
wien,Tier 3 - Regular User,0.060000954750809736,0.028135173,0.10779962548025862,0.0009398114104280648,1.0338353637859877e-06,3.5815201813172255e-06,0.2756351252939842,39,0.03963414634146342,1,0,3,0,1
⚽,Tier 3 - Regular User,0.060000953572967954,0.028135173,0.10779962253565417,0.0009398113843182077,1.0338353637859877e-06,3.5815198639182456e-06,0.2756351252939842,39,0.03963414634146342,1,0,3,0,1
seli🌸,Tier 3 - Regular User,0.059998412880011835,0.028134976,0.10779356882648775,0.000939811432439404,0.0,3.5815202477065595e-06,0.2756351252939842,39,0.03963414634146342,1,0,3,0,1
artati,Tier 3 - Regular User,0.0592720822596583,0.003483457,0.142955019762189,0.0008231196095975471,0.0010772564490649991,0.013789561766878415,0.3851200663217137,69,0.0701219512195122,1,0,0,0,1
varkon🚀🚀,Tier 3 - Regular User,0.059029163573820646,9.1357644e-05,0.14743587246654738,0.0007273709917410345,0.0006471809377300283,0.023328010149863753,0.3597307786991247,67,0.06808943089430895,1,0,2,0,1
yesakiw,Tier 3 - Regular User,0.05902654419158555,0.0010814901,0.14594412533843348,0.0007095674487476741,0.00014266928020246632,0.02433700168046033,0.3576743908635733,70,0.07113821138211383,1,0,2,0,1
🎀sheila||suka ngonten🎀,Tier 3 - Regular User,0.05809341902803897,0.04821919,0.07290475934176441,0.0006471967803461905,0.0017016930087917358,9.86875972569306e-06,0.3041275442728504,15,0.015243902439024392,1,0,4,0,1
gudeg bu rudy klampok ✨✨,Tier 3 - Regular User,0.057937541887388345,0.009986606,0.12986394438017337,0.0008126905910862531,0.0014039484240213713,0.010789528233111429,0.39154676747017786,53,0.05386178861788619,1,0,0,0,1
z4m,Tier 3 - Regular User,0.05792450811396389,0.02007526,0.11469837975825739,0.0009293431526384687,0.0013171062534633484,0.0006919760605467811,0.3429074174738824,37,0.037601626016260166,1,0,1,0,1
@4rdhy,Tier 3 - Regular User,0.057801592826447014,0.01169334,0.12696397190814496,0.0007572285996910082,0.0005624064378995773,0.013739498383416864,0.36209012408411123,58,0.05894308943089432,1,0,2,0,1
𝘾𝙖𝙡𝙤𝙣 𝙃𝘼𝙅𝙄,Tier 3 - Regular User,0.05779174805953943,0.00213521,0.1412765550161673,0.0011657607254320092,0.00021297008493991346,0.0001673526532396234,0.3431581724409566,52,0.052845528455284556,1,25,4,0,1
arm team,Tier 3 - Regular User,0.05696555118834384,0.00082753645,0.14117257326291333,0.0011682055746671622,0.00016334598747818607,0.00012226443859996176,0.3303546644230962,52,0.052845528455284556,1,0,4,0,1
iis dukha,Tier 3 - Regular User,0.05694222334719608,0.0002107964,0.1420393637673899,0.0006770874149283224,0.0003184212920460842,0.021337487294265108,0.35863110493924966,61,0.06199186991869919,2,0,2,0,1
😡,Tier 3 - Regular User,0.0564864883031591,0.0011274876,0.13952498931202273,0.0007385999100818735,0.00025845884094649694,0.020830859492605117,0.36647309708161513,63,0.06402439024390244,1,0,2,0,1
abcdefghijklanaaa,Tier 3 - Regular User,0.05644490251225285,0.0009937718,0.13962159853896255,0.0011637277302933113,0.00013233092656460643,0.0001861286993073693,0.334475267863869,50,0.05081300813008131,1,1,4,0,1
nggaaa,Tier 3 - Regular User,0.05629903773861993,0.0078707505,0.12894146836109133,0.0006756481382935917,0.00011165421928888668,0.020000775010226124,0.35296637894923516,61,0.06199186991869919,1,0,0,0,1
tem - tem★★★,Tier 3 - Regular User,0.055965084923651404,0.0025385113,0.13610494524761185,0.0011258610415698718,0.0002605265116740689,0.0001869500239764381,0.3388222388541575,50,0.05081300813008131,1,0,4,0,1
ataapppp,Tier 3 - Regular User,0.055907891247451255,0.047822304,0.06803626921966659,0.0006682722044692095,0.0008911660835835214,1.1619526160378712e-07,0.23282996815331589,10,0.010162601626016262,1,0,3,0,1
hi_ndraa,Tier 3 - Regular User,0.055801227433186974,0.00053868035,0.1386950480240607,0.0008249678870379841,0.0012881588632773406,0.013658122719635455,0.37844258130081304,58,0.05894308943089432,1,0,0,0,1
b4ng_zam,Tier 3 - Regular User,0.055579385698592804,0.00058813626,0.13806625984273047,0.0008159204086836728,0.0008518803397596539,0.014149629877285255,0.38059107932928476,62,0.06300813008130082,1,0,21,0,1
enan_25,Tier 3 - Regular User,0.05545067043209262,0.00053609617,0.13782253178774378,0.0008249678801272441,0.0011392865708921584,0.013658122766396451,0.37844258130081304,58,0.05894308943089432,1,0,0,0,1
kii,Tier 3 - Regular User,0.05457933421979751,0.00029405585,0.13600725175579076,0.0007920730117153599,0.000667857645005748,0.015268320737611071,0.3766202253715956,61,0.06199186991869919,1,1,21,0,1
fwarelll123,Tier 3 - Regular User,0.053994158349371116,0.006865195,0.12468760267691353,0.0005817811913581365,1.0338353637859878e-05,0.0206598713762365,0.3405433968164065,54,0.05487804878048781,2,0,2,0,1
diditarifin,Tier 3 - Regular User,0.05398064451031651,0.009018882,0.1214232870778135,0.0007029482949189013,0.0005417297306238575,0.014095292535141003,0.37081691095456987,58,0.05894308943089432,1,0,0,0,1
ristiana08,Tier 3 - Regular User,0.05383038984287254,0.0167333,0.10947602329896072,0.0009082813645649329,0.0008757077833821499,5.699429037697111e-05,0.303733851658905,39,0.03963414634146342,1,0,1,0,1
devannn,Tier 3 - Regular User,0.053466824102253,0.004812157,0.12644882485047051,0.001045236225700844,0.0003949251089662473,2.6678053260630795e-06,0.27362612292303684,48,0.04878048780487805,1,1,3,0,1
syaqella,Tier 3 - Regular User,0.05338389872689171,0.016555049,0.10862717356356788,0.0009082814206273389,0.0007308723719412749,5.699429550280103e-05,0.303733851658905,39,0.03963414634146342,1,0,1,0,1
-jaa,Tier 3 - Regular User,0.053289215046075034,0.0034909402,0.12798662696290028,0.0007405032056560024,0.000843609656849366,0.014882086895925122,0.36209012408411123,56,0.05691056910569106,1,1,2,0,1
about you,Tier 3 - Regular User,0.053283139275758076,0.0013581301,0.13117065296251912,0.0006892320349359117,0.0004073311333316792,0.01897244800490408,0.36476393378391614,63,0.06402439024390244,1,0,2,0,1
✧-ta_kepkat,Tier 3 - Regular User,0.05318752923292273,0.014078068,0.11185172165886445,0.0009555915288082112,0.00019642871911933766,7.341880124306065e-05,0.30852649626101786,41,0.04166666666666667,1,0,1,0,1
ewong...,Tier 3 - Regular User,0.05307481752291008,0.00017723031,0.13242119834223792,0.0007146901148065254,0.0018650389962699219,0.011710432301685635,0.3813643241064674,53,0.05386178861788619,2,0,2,0,1
ivx.ixxi_vii~,Tier 3 - Regular User,0.05292961973929048,0.00061701663,0.13139852432939728,0.0006308385574877345,0.00045695523079340657,0.01942711538680376,0.34773530997629354,56,0.05691056910569106,2,0,2,0,1
07dec,Tier 3 - Regular User,0.05255821337423157,0.0040862784,0.12526611540147242,0.0010414932006691953,0.0006409779255473123,0.00014101775356332357,0.3430327491323159,43,0.04369918699186992,1,0,4,0,1
d forr,Tier 3 - Regular User,0.05254436900483442,0.0008872164,0.13003009776859537,0.0010922209214765035,4.962409746172741e-05,0.00015870075787949037,0.3343561103049577,48,0.04878048780487805,1,0,4,0,1
maypen🍉,Tier 3 - Regular User,0.05189345177194071,0.003984183,0.1237573545874554,0.001021193801341345,0.0008663540348526577,0.00011777855816018788,0.33857777836436376,42,0.042682926829268296,1,0,4,0,1
ndaru,Tier 3 - Regular User,0.05186303311511029,0.0022000093,0.12635756871940318,0.0010198086324744796,0.0010813917905201432,0.00012333693688090027,0.34091449387069245,45,0.04573170731707318,1,0,4,0,1
martati,Tier 3 - Regular User,0.0518550825312075,0.014224553,0.10830087564124091,0.000671522362265888,0.00023157912148806124,0.010908894827868453,0.372879460320229,55,0.05589430894308944,1,0,0,0,1
glowupbareng.id,Tier 3 - Regular User,0.05140436143693683,0.009920229,0.11363055862219029,0.0009424404649523333,0.0008766923884905176,0.00020788523286092918,0.3502005976216479,39,0.03963414634146342,1,0,4,0,1
zarr★,Tier 3 - Regular User,0.051397410126381195,0.0017283666,0.12590097530739525,0.000575830614063244,0.0001343985972921784,0.013273161219813036,0.3504621365295057,49,0.04979674796747968,4,0,2,0,1
sopo iki?,Tier 3 - Regular User,0.051176586744559674,0.05147425,0.050730089650484096,0.0004816408993446078,0.0008518803397596539,3.6778417240176644e-06,0.2876302793827816,18,0.01829268292682927,1,380,3,0,1
khaa : akun business 🪐 💵,Tier 3 - Regular User,0.050981902636948156,0.00088228215,0.12613133324400316,0.0010717829439138708,3.721807309629556e-05,0.0001401941844235324,0.3265614480257537,45,0.04573170731707318,1,1,4,0,1
xy_don🚀,Tier 3 - Regular User,0.05097331882718336,0.00091006304,0.12606820241858577,0.001072851958331655,1.2406024365431852e-05,0.00012077629221302198,0.329774280262128,45,0.04573170731707318,1,0,4,0,1
ramadani🌀,Tier 3 - Regular User,0.050818775920537754,0.0047470336,0.11992638907480399,0.0009591291466721904,0.0014825199116691064,0.00014359495942583485,0.334475267863869,41,0.04166666666666667,1,0,4,0,1
say,Tier 3 - Regular User,0.05072064676009311,0.021317028,0.09482607423943017,0.0006760171830694646,0.0038169201630978665,0.001436189254337371,0.3512491024049462,22,0.022357723577235776,1,0,1,1,2
𝖇𝖎𝖎𝖑𝖆,Tier 3 - Regular User,0.050466491341926545,0.002765399,0.12201812983108781,0.0006822943658567021,0.00013646626801975037,0.012924061647985654,0.3646222228539302,55,0.05589430894308944,2,0,0,0,1
$##$,Tier 3 - Regular User,0.05028984093409353,0.025845183,0.0869568263488902,0.0006351056666919643,0.00048590262097941424,0.005673160538151488,0.37466570923194265,38,0.03861788617886179,1,0,1,0,1
s. g. t.,Tier 3 - Regular User,0.05023726857740156,0.034642752,0.07362904119090419,0.0006957501021294533,4.135341455143951e-05,2.520092638327034e-05,0.2838891716957097,25,0.025406504065040653,1,0,1,0,1
nayzz🚀,Tier 3 - Regular User,0.049769262294627595,0.017576844,0.09805788862371784,0.0007907866076584484,0.002557708690006534,2.5097064566754033e-06,0.2777560229730738,23,0.0233739837398374,1,0,3,1,2
m6uladi.,Tier 3 - Regular User,0.04950859485920789,0.0006921016,0.12273333467089781,0.0009394829544610028,0.004220115954974402,7.689373584415794e-05,0.3287347116028078,19,0.019308943089430895,1,18,4,1,2
danzooo,Tier 3 - Regular User,0.049226234765511995,0.011691703,0.10552803079079151,0.0008833942438277523,0.0006140982060888767,4.3555343405675024e-06,0.29402807068484216,40,0.04065040650406505,1,1,3,0,1
bee,Tier 3 - Regular User,0.0487171640219833,0.06589278,0.02295374068681039,0.00032341807740742716,0.0,7.262117429380489e-06,0.26304304978307635,8,0.008130081300813009,1,0,1,0,1
ultrambuttttt,Tier 3 - Regular User,0.04851436660858449,0.005352123,0.11325773140999071,0.0009504485250964821,0.0003990604504213913,0.00022738487847701232,0.33736074824802886,42,0.042682926829268296,1,0,4,0,1
tika kartika,Tier 3 - Regular User,0.048047799363755354,0.0010196549,0.11859001601237038,0.0007151447087473516,0.00118270765617117,0.011308079278537332,0.3748153361126263,53,0.05386178861788619,1,0,2,0,1
bagasmorgan,Tier 3 - Regular User,0.04777379347045539,0.000106823885,0.11927424784456626,0.00062272809681763,0.00017781968257118988,0.018930601073177473,0.35550666728258196,57,0.057926829268292686,1,0,2,0,1
a,Tier 3 - Regular User,0.04732660813655712,0.0013124639,0.1163478244719563,0.0005723068205988773,0.00014887229238518223,0.01756125564906565,0.3524362003852859,50,0.05081300813008131,2,1,2,0,1
𝙢𝙖𝙖𝙖𝙖𝙖𝙖𝙨𝙨𝙨𝙠𝙖𝙣𝙣𝙣,Tier 3 - Regular User,0.04722330438135798,0.0027313149,0.11396128854655313,0.0009173176777112816,0.0016996253380641639,0.00011928639707328363,0.3414105498821449,36,0.03658536585365854,1,0,4,0,1
▪️,Tier 3 - Regular User,0.04713579993388576,0.018966146,0.08939027971753286,0.0006399291156798318,0.0002109024142123415,0.005942762461549585,0.36504768635784374,44,0.04471544715447155,1,0,0,0,1
arz👾🪄,Tier 3 - Regular User,0.046736360696226775,0.002702141,0.11278769014423816,0.00048536159544193986,0.009037788750217105,0.002575679597954529,0.36028314841689685,17,0.017276422764227643,2,0,21,1,2
apa coba,Tier 3 - Regular User,0.04671317801195453,0.012183277,0.09850802939243788,0.0006605533531848598,0.0005320806005618551,0.009189542992487872,0.3582204586358841,41,0.04166666666666667,1,0,0,0,1
ininaufal,Tier 3 - Regular User,0.04574472593650767,0.0022354948,0.111008572486336,0.0007768542748169145,0.0011868429976263138,0.005673463311305774,0.3925293189569286,46,0.0467479674796748,1,0,1,0,1
jarot bae,Tier 3 - Regular User,0.04570132765070612,0.0039755236,0.10829003332390176,0.0008893508832367657,0.001170301631805738,0.00016463845202087734,0.3463238382383824,37,0.037601626016260166,1,0,4,0,1
rio,Tier 3 - Regular User,0.04552679470673257,0.011835205,0.09606417754963173,0.0006605533546312544,0.0001151003371681733,0.00918954269632752,0.3582204586358841,41,0.04166666666666667,1,0,0,0,1
vann 🌳,Tier 3 - Regular User,0.045443509415710404,0.0018549461,0.11082635421535479,0.0009229450214327058,0.000419737157697111,3.2142841827098317e-06,0.27999331790752274,44,0.04471544715447155,1,0,3,0,1
nayor,Tier 3 - Regular User,0.04517307501970538,0.0022631353,0.10953798445953822,0.0008024375688009393,0.0015528207164065535,0.0007739276356641732,0.36028314841689685,34,0.034552845528455285,2,0,4,0,1
𝔅𝔩𝔲𝔢𝔢𝔅𝔬𝔬𝔰𝔱 💨💫,Tier 3 - Regular User,0.04510115062163943,0.009184415,0.09897625244450255,0.0008653125750002076,0.00013646626801975037,0.00013966422493562973,0.3094420051520001,36,0.03658536585365854,1,0,1,0,1
abizz '4ever,Tier 3 - Regular User,0.04451941994251044,0.01202669,0.0932585137721457,0.0007764732448545157,0.0016603395942402963,5.0050581699729296e-05,0.3045222588014329,27,0.027439024390243906,1,1,1,0,1
alll🕷️,Tier 3 - Regular User,0.04404659050903658,0.0010504848,0.10854074890761176,0.0006804615172001942,0.0007795118642946348,0.01039657766197347,0.3690670867581661,49,0.04979674796747968,1,1,0,0,1
namaku atha,Tier 3 - Regular User,0.04388899286621713,0.0010895691,0.10808812848104854,0.0009190580416922028,0.0003928574382386753,0.00017219226084854192,0.3249783939148256,39,0.03963414634146342,1,12,4,0,1
maulll suka suka,Tier 3 - Regular User,0.04335869466945741,0.0038552503,0.10261386085916839,0.0007529363412222324,0.004083649686954651,0.00019314593321952865,0.3440387102734664,22,0.022357723577235776,1,0,1,1,2
andi★_★№,Tier 3 - Regular User,0.04287331977636865,0.0021538036,0.10395259381647534,0.0006362427634423649,0.00012406024365431854,0.01204612696687799,0.3653318807419293,51,0.05182926829268293,1,0,0,0,1
ranji💤,Tier 3 - Regular User,0.042844516862505545,0.005035559,0.09955795291891661,0.0008076084155343843,0.0005458650720790015,0.0017660744252347435,0.3545665287593564,39,0.03963414634146342,1,0,1,0,1
laris manis store,Tier 3 - Regular User,0.04209665211221521,0.0030662783,0.1006422125461125,0.0006698684887345519,0.0004693612551588384,0.00892110045988534,0.3509863880426389,45,0.04573170731707318,1,0,2,0,1
fzryyyy,Tier 3 - Regular User,0.04206981763236204,0.0004845167,0.10444776897474606,0.0008333391107542081,0.0019849638984690966,1.5961363253364032e-06,0.23664589047554624,33,0.03353658536585366,1,0,3,0,1
r.a sbg team,Tier 3 - Regular User,0.041557889668487814,0.004474375,0.0971831614250151,0.0008459808555119133,0.001009023315055124,1.6529208258567763e-06,0.2589069245864873,27,0.027439024390243906,1,0,3,0,1
021pardanaa,Tier 3 - Regular User,0.04126134578761442,0.00049490173,0.10241101182866334,0.000624280634177848,0.00023157912148806124,0.011879646898882476,0.3660443064064026,50,0.05081300813008131,1,1,2,0,1
anak mbarep,Tier 3 - Regular User,0.04075067961282005,0.027256595,0.060991805644494045,0.0006020961163553464,0.00028533856040493263,3.8647597964542546e-06,0.286401465250539,18,0.01829268292682927,1,0,3,0,1
𝐀𝐋𝐄𝐗𝐀𝐍𝐃𝐑𝐈𝐀,Tier 3 - Regular User,0.04057989701973617,0.019585196,0.07207194725913851,0.0006439524083629608,0.001180639985443598,6.650751246606209e-05,0.30691223074755275,20,0.020325203252032523,1,0,1,0,1
maa....,Tier 3 - Regular User,0.04051959292733237,0.0006703249,0.10029349496187957,0.0008807750566221283,7.030080473744716e-05,0.00012015704991157057,0.3241926085063959,36,0.03658536585365854,1,0,4,0,1
mynnn,Tier 3 - Regular User,0.040472149401286586,0.0008885031,0.09984761873920905,0.0006921595812195553,0.00044454920642797473,0.0068127860154066355,0.3606985402098448,47,0.047764227642276426,1,0,0,0,1
mohammadriski077,Tier 3 - Regular User,0.04042977701976325,0.018481255,0.07335255975163045,0.0006402049925122379,0.0013171062534633484,2.2460463724499953e-05,0.30541412353596364,22,0.022357723577235776,1,1,3,0,1
ngọc,Tier 3 - Regular User,0.04019445004316493,0.0068274583,0.0902449376974832,0.0007401678269231252,0.001931204459552225,4.372710569528382e-05,0.3055135421959688,26,0.026422764227642278,1,0,1,0,1
𝓓,Tier 3 - Regular User,0.04019014486709719,0.0005896608,0.09959087100327288,0.0010339657757328223,0.0,1.1678754170470635e-23,0.0010162601626016261,1,0.0010162601626016261,1,9733,5,0,1
🌹_my kelas 5a_🌹,Tier 3 - Regular User,0.04019014486709719,0.0005896608,0.09959087100327288,0.0010339657757328223,0.0,1.1678754170470635e-23,0.0010162601626016261,1,0.0010162601626016261,1,8,5,0,1
yoo🅰️jahh,Tier 3 - Regular User,0.03989147657171691,0.0011945524,0.09793686273896271,0.0008636787210221032,0.0001013158656510268,6.142414843250254e-05,0.31284586720867213,35,0.03556910569105692,1,0,4,0,1
*_ipul.🐾,Tier 3 - Regular User,0.03987057861893294,0.0026316089,0.0957290331954799,0.0005538475742100793,4.548875600658346e-05,0.014329551289213857,0.34416487041658095,45,0.04573170731707318,1,0,2,0,1
kasnudtone,Tier 3 - Regular User,0.039858907612737936,0.009675811,0.08513355199887583,0.0007784845915383126,0.00013853393874732235,8.673198423123555e-05,0.3147342728457466,28,0.02845528455284553,1,1,1,0,1
